date_time,is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,weather_description,traffic_volume
2012-10-14 12:00:00,None,263,27,1,271,9,9,275.15,0,0,90,Drizzle,light intensity drizzle,3145
2012-10-14 12:00:00,None,108,27,3,131,5,5,289.09,0,0,1,Clear,sky is clear,3257
2012-10-14 12:00:00,None,156,27,0,0,9,9,278.58,0,0,1,Clear,sky is clear,3298
2012-10-14 13:00:00,None,123,27,4,200,4,4,275.65,0,0,1,Clear,sky is clear,3301
2012-10-14 13:00:00,None,106,27,5,260,2,2,273.98,0,0,90,Mist,mist,3319
2012-10-14 13:00:00,None,179,27,1,67,7,7,284.78,0,0,1,Clear,sky is clear,3371
2012-10-14 14:00:00,None,208,27,2,143,6,6,271.341,0,0,8,Clear,sky is clear,3502
2012-10-14 14:00:00,None,186,27,6,320,6,6,279.6,0,0,75,Clouds,broken clouds,4046
2012-10-14 14:00:00,None,133,27,1,45,1,1,298.24,0,0,92,Clouds,overcast clouds,4253
2012-10-14 15:00:00,None,166,27,2,210,1,1,264.88,0,0,1,Clear,sky is clear,4286
2012-10-14 15:00:00,None,104,27,4,340,5,5,264.03,0,0,75,Snow,light snow,4454
2012-10-14 16:00:00,None,295,27,3,325,4,4,264.03,0,0,75,Mist,mist,4454
2012-10-14 17:00:00,None,108,27,4,160,5,5,278.51,0,0,40,Clouds,scattered clouds,4760
2012-10-14 17:00:00,None,244,27,5,160,6,6,278.95,0,0,1,Clear,sky is clear,4794
2012-10-14 18:00:00,None,199,27,7,360,2,2,284.08,0,0,90,Drizzle,light intensity drizzle,4802
2012-10-14 19:00:00,None,282,27,7,139,8,8,277.353,0,0,8,Clear,sky is clear,4811
2012-10-14 20:00:00,None,27,27,3,150,6,6,271.341,0,0,8,Clear,sky is clear,4844
2012-10-14 21:00:00,None,183,27,8,330,1,1,263.9,0,0,1,Snow,light snow,4930
2012-10-14 22:00:00,None,129,27,2,250,3,3,262.02,0,0,1,Clear,sky is clear,4947
2012-10-14 23:00:00,None,265,27,6,130,9,9,275.46,0,0,36,Clouds,scattered clouds,5098
2012-10-14 23:00:00,None,105,27,4,40,3,3,275.19,0,0,40,Clouds,scattered clouds,5149
2012-10-15 0:00:00,None,40,27,3,60,8,8,270.22,0,0,1,Clear,sky is clear,5155
2012-10-15 0:00:00,None,106,27,4,150,8,8,296.53,6.6,0,80,Mist,mist,5413
2012-10-15 1:00:00,None,202,27,9,300,6,6,263.28,0,0,1,Snow,light snow,5439
2012-10-15 2:00:00,None,242,27,2,205,8,8,283.86,0,0,5,Clear,sky is clear,5483
2012-10-15 3:00:00,None,55,27,6,30,2,2,267.88,0,0,1,Clear,sky is clear,5593
2012-10-15 3:00:00,None,245,27,5,310,1,1,282.83,0,0,75,Clouds,broken clouds,5633
2012-10-15 4:00:00,None,58,27,4,310,6,6,280.95,0,0,1,Clear,sky is clear,5635
2012-10-15 4:00:00,None,171,27,5,270,5,5,257.68,0,0,1,Clear,sky is clear,5639
2012-10-15 5:00:00,None,294,27,5,170,5,5,272.69,0,0,1,Clear,sky is clear,5651
2012-10-15 5:00:00,None,143,27,2,30,3,3,267.83,0,0,1,Clear,sky is clear,6166
2012-10-15 6:00:00,None,266,27,9,163,4,4,271.02,0,0,1,Clear,sky is clear,6255
2012-10-15 7:00:00,None,192,27,2,170,2,2,280.1,0,0,99,Rain,light rain,6283
2012-10-15 8:00:00,None,36,27,5,148,4,4,276.08,0,0,75,Clouds,broken clouds,6422
2012-10-15 9:00:00,None,149,27,4,300,5,5,257.15,0,0,1,Clear,sky is clear,6494
2012-10-15 10:00:00,None,269,27,3,137,9,9,293.2,0,0,5,Clear,sky is clear,6764
2012-10-15 11:00:00,None,89,27,5,210,1,1,272.65,0,0,1,Clear,sky is clear,6798
2012-10-15 12:00:00,None,189,28,2,289,7,7,252.98,0,0,1,Mist,mist,243
2012-10-15 13:00:00,None,276,28,5,186,8,8,283.04,0,0,1,Clear,sky is clear,256
2012-10-15 14:00:00,None,61,28,2,0,2,2,281.29,0,0,85,Mist,mist,335
2012-10-15 15:00:00,None,93,28,5,140,6,6,281.29,0,0,85,Fog,fog,335
2012-10-15 16:00:00,None,165,28,6,319,8,8,270.03,0,0,1,Clear,sky is clear,340
2012-10-15 17:00:00,None,113,28,2,100,9,9,283.2,0,0,90,Clouds,overcast clouds,343
2012-10-15 18:00:00,None,106,28,2,50,2,2,284,0,0,90,Clouds,overcast clouds,355
2012-10-15 19:00:00,None,134,28,5,270,1,1,286.25,0,0,0,Clear,Sky is Clear,370
2012-10-15 20:00:00,None,192,28,5,310,1,1,286.11,0,0,0,Mist,mist,396
2012-10-15 21:00:00,None,63,28,3,50,2,2,295.24,0,0,20,Clouds,few clouds,452
2012-10-15 22:00:00,None,173,28,5,120,7,7,289.51,0.25,0,1,Mist,mist,474
2012-10-15 23:00:00,None,158,28,4,310,2,2,287.15,0,0,0,Clear,Sky is Clear,533
2012-10-16 0:00:00,None,299,28,4,337,9,9,284.68,0.25,0,1,Rain,light rain,550
2012-10-16 1:00:00,None,96,28,2,50,8,8,295.58,0,0,20,Clouds,few clouds,629
2012-10-16 2:00:00,None,171,28,5,180,1,1,273.34,0,0,90,Clouds,overcast clouds,683
2012-10-16 3:00:00,None,177,28,2,140,2,2,272.55,0,0,1,Mist,mist,759
2012-10-16 4:00:00,None,144,28,4,140,4,4,281.02,0,0,85,Mist,mist,810
2012-10-16 5:00:00,None,99,28,4,300,9,9,285.8,0,0,1,Clear,sky is clear,821
2012-10-16 6:00:00,None,90,28,6,136,5,5,283.47,0,0,1,Clear,sky is clear,864
2012-10-16 7:00:00,None,240,28,6,220,6,6,283.08,0,0,75,Clouds,broken clouds,1001
2012-10-16 8:00:00,None,98,28,3,288,8,8,280.22,0,0,90,Clouds,overcast clouds,1003
2012-10-16 9:00:00,None,11,28,6,190,8,8,273.88,0,0,90,Clouds,overcast clouds,1140
2012-10-16 10:00:00,None,231,28,4,140,3,3,272.15,0,0,1,Clear,sky is clear,1252
2012-10-16 11:00:00,None,26,28,3,0,8,8,271.98,0,0,90,Mist,mist,1421
2012-10-16 12:00:00,None,205,28,2,350,1,1,269.82,0,0,20,Clouds,few clouds,1507
2012-10-16 13:00:00,None,129,28,5,220,3,3,274.62,0,0,90,Snow,light snow,1556
2012-10-16 14:00:00,None,251,28,1,50,2,2,294.38,0,0,75,Clouds,broken clouds,1645
2012-10-16 15:00:00,None,183,28,3,121,4,4,286.41,0,0,1,Clear,sky is clear,1993
2012-10-16 16:00:00,None,41,28,3,70,4,4,283.02,0,0,20,Clouds,few clouds,2176
2012-10-16 17:00:00,None,284,28,6,140,2,2,281.07,0,0,90,Fog,fog,2422
2012-10-16 18:00:00,None,204,28,4,200,2,2,281.33,0,0,1,Mist,mist,2762
2012-10-16 19:00:00,None,13,28,2,130,3,3,267.775,0,0,0,Clear,Sky is Clear,2844
2012-10-16 20:00:00,None,290,28,4,197,4,4,278.07,0,0,40,Clouds,scattered clouds,2907
2012-10-16 21:00:00,None,30,28,3,190,5,5,292.43,0,0,40,Clouds,scattered clouds,3037
2012-10-16 22:00:00,None,247,28,3,310,6,6,276.36,0,0,90,Clouds,overcast clouds,3334
2012-10-16 23:00:00,None,102,28,2,100,7,7,272.42,0,0,1,Clear,sky is clear,3517
2012-10-17 0:00:00,None,98,28,3,79,3,3,276.4,0,0,90,Clouds,overcast clouds,3605
2012-10-17 1:00:00,None,122,28,3,300,2,2,276.2,0,0,90,Rain,light rain,3803
2012-10-17 2:00:00,None,230,28,6,326,1,1,283.33,0,0,57,Drizzle,light intensity drizzle,4076
2012-10-17 3:00:00,None,107,28,3,190,8,8,286.51,0,0,75,Clouds,broken clouds,4137
2012-10-17 4:00:00,None,151,28,3,181,4,4,298.65,0,0,75,Clouds,broken clouds,4426
2012-10-17 5:00:00,None,159,28,4,150,6,6,275.08,0,0,1,Clear,sky is clear,4447
2012-10-17 6:00:00,None,57,28,5,310,1,1,273.89,0,0,90,Snow,heavy snow,4641
2012-10-17 7:00:00,None,60,28,3,352,1,1,299.15,0,0,90,Clouds,overcast clouds,4671
2012-10-17 8:00:00,None,217,28,3,179,6,6,290.24,0,0,20,Clouds,few clouds,4695
2012-10-17 9:00:00,None,20,28,3,80,7,7,277.16,0,0,90,Clouds,overcast clouds,4739
2012-10-17 9:00:00,None,279,28,1,204,8,8,287.05,0,0,90,Mist,mist,4895
2012-10-17 10:00:00,None,272,28,7,140,7,7,277.353,0,0,8,Clear,sky is clear,4915
2012-10-17 11:00:00,None,206,28,2,320,7,7,276.29,0,0,90,Haze,haze,5029
2012-10-17 12:00:00,None,195,28,2,310,6,6,276.18,0,0,90,Clouds,overcast clouds,5668
2012-10-17 13:00:00,None,230,28,2,167,5,5,273.68,0,0,90,Snow,light snow,5783
2012-10-17 14:00:00,None,90,28,1,308,3,3,290.78,0,0,0,Mist,mist,5813
2012-10-17 15:00:00,None,231,28,2,132,2,2,291.02,0,0,5,Clear,sky is clear,6147
2012-10-17 16:00:00,None,179,28,3,130,4,4,286.15,0,0,75,Clouds,broken clouds,6161
2012-10-17 17:00:00,None,95,28,8,360,7,7,261.29,0,0,20,Clouds,few clouds,6459
2012-10-17 18:00:00,None,53,28,8,275,8,8,279.27,0,0,90,Clouds,overcast clouds,6589
2012-10-17 19:00:00,None,270,28,4,180,9,9,274.65,0,0,90,Haze,haze,6595
2012-10-17 20:00:00,None,113,28,1,71,7,7,283.77,0,0,90,Haze,haze,7192
2012-10-17 21:00:00,None,293,29,6,360,9,9,269.62,0,0,1,Clear,sky is clear,255
2012-10-17 22:00:00,None,237,29,1,350,7,7,266.97,0,0,40,Clouds,scattered clouds,258
2012-10-17 23:00:00,None,197,29,3,270,3,3,276.6,0,0,90,Clouds,overcast clouds,260
2012-10-18 0:00:00,None,130,29,4,90,3,3,275.55,0,0,90,Clouds,overcast clouds,265
2012-10-18 1:00:00,None,158,29,9,320,3,3,268.21,0,0,1,Clear,sky is clear,273
2012-10-18 2:00:00,None,66,29,3,330,9,9,283.82,0,0,90,Fog,fog,326
2012-10-18 3:00:00,None,198,29,1,100,7,7,275.15,0,0,1,Clear,sky is clear,330
2012-10-18 4:00:00,None,47,29,2,240,6,6,276.6,0,0,90,Clouds,overcast clouds,335
2012-10-18 5:00:00,None,210,29,5,200,4,4,274.19,0,0,90,Mist,mist,338
2012-10-18 6:00:00,None,238,29,11,330,7,7,268.95,0,0,0,Clear,sky is clear,356
2012-10-18 7:00:00,None,140,29,1,350,9,9,267.78,0,0,75,Clouds,broken clouds,359
2012-10-18 8:00:00,None,180,29,3,45,5,5,274.75,0,0,40,Clouds,scattered clouds,429
2012-10-18 9:00:00,None,44,29,4,50,9,9,267.89,0,0,40,Clouds,scattered clouds,507
2012-10-18 10:00:00,None,210,29,1,350,5,5,268.62,0,0,90,Clouds,overcast clouds,565
2012-10-18 11:00:00,None,177,29,4,116,1,1,285.21,0,0,1,Clear,sky is clear,648
2012-10-18 12:00:00,None,255,29,2,0,8,8,273.22,0,0,1,Clear,sky is clear,774
2012-10-18 13:00:00,None,233,29,6,320,6,6,278.19,0,0,75,Clouds,broken clouds,793
2012-10-18 14:00:00,None,67,29,7,290,4,4,257.84,0,0,1,Clear,sky is clear,801
2012-10-18 15:00:00,None,299,29,5,309,9,9,270.68,0,0,1,Clear,sky is clear,858
2012-10-18 16:00:00,None,34,29,8,300,7,7,266.66,0,0,1,Clear,sky is clear,1125
2012-10-18 17:00:00,None,41,29,8,270,1,1,284.82,0,0,90,Clouds,overcast clouds,1389
2012-10-18 18:00:00,None,119,29,5,340,7,7,276.3,0,0,90,Clouds,overcast clouds,1652
2012-10-18 19:00:00,None,110,29,5,130,4,4,271.9,0,0,1,Clear,sky is clear,1789
2012-10-18 20:00:00,None,159,29,4,180,4,4,281.07,0,0,90,Rain,light rain,2422
2012-10-18 21:00:00,None,202,29,3,311,1,1,276.01,0,0,90,Drizzle,light intensity drizzle,2476
2012-10-18 22:00:00,None,118,29,3,20,7,7,290.88,0,0,1,Clear,sky is clear,2533
2012-10-18 23:00:00,None,286,29,0,0,2,2,277.49,0,0,90,Rain,light rain,2564
2012-10-19 0:00:00,None,242,29,4,70,2,2,292.04,0,0,1,Clear,sky is clear,2682
2012-10-19 1:00:00,None,30,29,2,0,8,8,282.23,0,0,1,Clear,sky is clear,2692
2012-10-19 2:00:00,None,261,29,7,270,8,8,286.08,0,0,40,Thunderstorm,proximity thunderstorm,2704
2012-10-19 2:00:00,None,23,29,2,100,1,1,290.41,0,0,1,Clear,sky is clear,2742
2012-10-19 3:00:00,None,224,29,8,350,4,4,280.28,0,0,75,Clouds,broken clouds,2749
2012-10-19 4:00:00,None,33,29,2,40,3,3,292.07,0,0,75,Clouds,broken clouds,2821
2012-10-19 4:00:00,None,29,29,6,146,8,8,283.36,0,0,1,Clear,sky is clear,2836
2012-10-19 4:00:00,None,211,29,4,210,3,3,273.26,0,0,90,Fog,fog,2846
2012-10-19 4:00:00,None,61,29,5,160,9,9,287.15,0,0,90,Rain,light rain,2894
2012-10-19 5:00:00,None,195,29,6,160,5,5,287.13,0,0,90,Mist,mist,2939
2012-10-19 5:00:00,None,216,29,5,155,3,3,285.23,0,0,1,Clear,sky is clear,2984
2012-10-19 6:00:00,None,104,29,7,250,8,8,286.02,0,0,1,Rain,moderate rain,3022
2012-10-19 6:00:00,None,275,29,3,330,3,3,294.55,0,0,40,Clouds,scattered clouds,3250
2012-10-19 6:00:00,None,24,29,6,320,8,8,271.85,0,0,1,Clear,sky is clear,3263
2012-10-19 7:00:00,None,184,29,4,230,2,2,257.08,0,0,1,Clear,sky is clear,3317
2012-10-19 7:00:00,None,228,29,5,260,6,6,273.98,0,0,90,Snow,heavy snow,3319
2012-10-19 8:00:00,None,19,29,3,100,7,7,294.2,0,0,75,Clouds,broken clouds,3324
2012-10-19 8:00:00,None,28,29,11,280,5,5,284.95,0,0,75,Clouds,broken clouds,3509
2012-10-19 8:00:00,None,77,29,4,220,7,7,275.21,0,0,1,Clear,sky is clear,3532
2012-10-19 9:00:00,None,287,29,3,39,1,1,298.78,0,0,75,Clouds,broken clouds,4059
2012-10-19 9:00:00,None,24,29,6,325,1,1,283.75,0,0,93,Rain,light rain,4128
2012-10-19 10:00:00,None,123,29,1,2,7,7,271.44,0,0,90,Clouds,overcast clouds,4204
2012-10-19 11:00:00,None,167,29,4,173,7,7,286.89,0,0,1,Clear,sky is clear,4318
2012-10-19 12:00:00,None,113,29,5,190,2,2,285.15,0,0,1,Clear,sky is clear,4365
2012-10-19 13:00:00,None,289,29,6,280,3,3,274.51,0,0,90,Snow,heavy snow,4385
2012-10-19 14:00:00,None,95,29,3,280,3,3,278.69,0,0,40,Clouds,scattered clouds,4418
2012-10-19 15:00:00,None,103,29,6,260,5,5,281.81,0,0,1,Clear,sky is clear,4440
2012-10-19 15:00:00,None,183,29,5,180,3,3,268.26,0,0,90,Snow,light snow,4470
2012-10-19 16:00:00,None,251,29,6,170,1,1,268.26,0,0,90,Mist,mist,4470
2012-10-19 17:00:00,None,271,29,4,250,8,8,283.05,0,0,1,Clear,sky is clear,4495
2012-10-19 18:00:00,None,291,29,3,50,8,8,292.43,0,0,75,Clouds,broken clouds,4541
2012-10-19 19:00:00,None,156,29,2,47,9,9,298.85,0,0,40,Clouds,scattered clouds,4590
2012-10-19 20:00:00,None,11,29,4,10,8,8,272.35,0,0,1,Clear,sky is clear,4617
2012-10-19 21:00:00,None,77,29,7,160,8,8,278.42,0,0,1,Clear,sky is clear,4627
2012-10-19 22:00:00,None,78,29,7,150,4,4,271.087,0,0,0,Clear,Sky is Clear,4734
2012-10-19 22:00:00,None,56,29,9,278,2,2,274.82,0,0,90,Clouds,overcast clouds,4806
2012-10-19 23:00:00,None,73,29,4,330,9,9,272.53,0,0,90,Snow,heavy snow,4816
2012-10-19 23:00:00,None,89,29,2,150,6,6,287.05,0,0,90,Drizzle,light intensity drizzle,4895
2012-10-19 23:00:00,None,263,29,5,160,9,9,279.82,0,0,1,Clear,sky is clear,4930
2012-10-20 0:00:00,None,246,29,4,186,2,2,288.35,0,0,75,Clouds,broken clouds,4950
2012-10-20 0:00:00,None,148,29,2,280,3,3,279.41,0,0,1,Clear,sky is clear,4961
2012-10-20 1:00:00,None,273,29,0,0,1,1,273.09,0,0,90,Mist,mist,5001
2012-10-20 1:00:00,None,163,29,2,310,9,9,262.9,0,0,90,Haze,haze,5013
2012-10-20 2:00:00,None,141,29,2,4,8,8,266.01,0,0,1,Clear,sky is clear,5165
2012-10-20 3:00:00,None,235,29,6,155,6,6,275.4,0,0,90,Clouds,overcast clouds,5249
2012-10-20 3:00:00,None,101,29,5,223,6,6,264.62,0,0,40,Clouds,scattered clouds,5352
2012-10-20 4:00:00,None,127,29,7,180,8,8,271.28,0,0,90,Clouds,overcast clouds,5354
2012-10-20 4:00:00,None,135,29,3,130,8,8,286.6,0,0,90,Clouds,overcast clouds,5408
2012-10-20 4:00:00,None,236,29,5,140,5,5,262.02,0,0,20,Clouds,few clouds,5715
2012-10-20 5:00:00,None,188,29,2,175,9,9,273.68,0,0,90,Drizzle,light intensity drizzle,5783
2012-10-20 5:00:00,None,94,29,1,262,9,9,272.58,0,0,90,Mist,mist,5789
2012-10-20 5:00:00,None,173,29,5,135,2,2,271.93,0,0,40,Clouds,scattered clouds,5857
2012-10-20 6:00:00,None,239,29,2,210,2,2,274.26,0,0,90,Mist,mist,5988
2012-10-20 6:00:00,None,215,29,4,290,8,8,274.26,0,0,90,Rain,light rain,5988
2012-10-20 6:00:00,None,113,29,0,216,3,3,272.72,0,0,90,Mist,mist,6054
2012-10-20 7:00:00,None,123,29,7,150,5,5,271.087,0,0,0,Clear,Sky is Clear,6093
2012-10-20 7:00:00,None,197,29,4,150,3,3,271.341,0,0,8,Clear,sky is clear,6093
2012-10-20 7:00:00,None,280,29,3,40,2,2,292.24,0,0,90,Clouds,overcast clouds,6312
2012-10-20 8:00:00,None,60,29,7,180,7,7,273.939,0,0,0,Clear,Sky is Clear,6601
2012-10-20 8:00:00,None,231,29,9,170,8,8,270.55,0,0,1,Clear,sky is clear,6643
2012-10-20 8:00:00,None,120,30,6,250,9,9,259.6,0,0,1,Clear,sky is clear,244
2012-10-20 9:00:00,None,64,30,5,315,5,5,270.95,0,0,1,Clear,sky is clear,318
2012-10-20 9:00:00,None,21,30,7,280,6,6,259.71,0,0,1,Clear,sky is clear,351
2012-10-20 9:00:00,None,199,30,4,164,1,1,283.67,0,0,1,Clear,sky is clear,357
2012-10-20 9:00:00,None,164,30,5,133,5,5,283.86,0,0,1,Clear,sky is clear,360
2012-10-20 10:00:00,None,274,30,6,270,5,5,263.56,0,0,1,Clear,sky is clear,373
2012-10-20 10:00:00,None,113,30,3,180,9,9,290.46,0,0,40,Clouds,scattered clouds,388
2012-10-20 10:00:00,None,172,30,3,140,8,8,271.88,0,0,1,Clear,sky is clear,503
2012-10-20 10:00:00,None,150,30,4,20,2,2,273.96,0,0,90,Clouds,overcast clouds,504
2012-10-20 11:00:00,None,246,30,3,130,7,7,276.35,0,0,20,Clouds,few clouds,688
2012-10-20 11:00:00,None,53,30,1,30,6,6,287.09,0,0,90,Clouds,overcast clouds,719
2012-10-20 11:00:00,None,248,30,8,270,3,3,262.53,0,0,1,Clear,sky is clear,831
2012-10-20 12:00:00,None,106,30,5,130,2,2,272.02,0,0,1,Clear,sky is clear,834
2012-10-20 12:00:00,None,107,30,2,73,7,7,295.87,0,0,40,Clouds,scattered clouds,842
2012-10-20 12:00:00,None,62,30,3,220,9,9,272.89,0,0,1,Mist,mist,968
2012-10-20 12:00:00,None,118,30,7,210,3,3,274.62,0,0,90,Clouds,overcast clouds,1000
2012-10-20 13:00:00,None,266,30,4,350,4,4,274.92,0,0,90,Clouds,overcast clouds,1015
2012-10-20 14:00:00,None,20,30,3,15,4,4,292.29,0,0,40,Clouds,scattered clouds,1036
2012-10-20 15:00:00,None,187,30,1,107,9,9,272.01,0,0,20,Clouds,few clouds,1166
2012-10-20 16:00:00,None,34,30,4,201,7,7,272.77,0,0,40,Clouds,scattered clouds,1210
2012-10-20 17:00:00,None,135,30,1,70,1,1,284.29,0,0,1,Clear,sky is clear,1316
2012-10-20 18:00:00,None,275,30,1,90,7,7,285.11,0,0,32,Clouds,scattered clouds,1324
2012-10-20 19:00:00,None,142,30,5,190,9,9,277.4,0,0,90,Clouds,overcast clouds,1446
2012-10-20 20:00:00,None,287,30,5,250,9,9,282.95,0,0,75,Clouds,broken clouds,1581
2012-10-20 21:00:00,None,51,30,3,130,5,5,267.775,0,0,0,Clear,Sky is Clear,1722
2012-10-20 22:00:00,None,110,30,5,180,3,3,290.16,0,0,1,Clear,sky is clear,1730
2012-10-20 23:00:00,None,293,30,5,340,4,4,286.25,0,0,1,Clear,sky is clear,1777
2012-10-21 0:00:00,None,286,30,6,150,5,5,281.01,0,0,90,Rain,light rain,2063
2012-10-21 8:00:00,None,148,30,9,160,8,8,281.01,0,0,90,Mist,mist,2063
2012-10-21 8:00:00,None,230,30,2,210,3,3,277.65,0,0,40,Clouds,scattered clouds,2100
2012-10-21 17:00:00,None,78,30,9,190,3,3,282.97,0.68,0,90,Rain,light rain,2111
2012-10-21 18:00:00,None,186,30,3,180,5,5,274.75,0,0,90,Snow,light snow,2314
2012-10-21 22:00:00,None,206,30,4,80,5,5,291.17,0,0,1,Clear,sky is clear,2370
2012-10-21 23:00:00,None,42,30,4,191,4,4,274.05,0,0,75,Clouds,broken clouds,2484
2012-10-22 0:00:00,None,237,30,2,248,7,7,291.79,0.51,0,40,Rain,light rain,2616
2012-10-22 1:00:00,None,145,30,3,150,7,7,278.42,0,0,1,Clear,sky is clear,2743
2012-10-22 2:00:00,None,143,30,7,310,6,6,283.68,0,0,90,Rain,light rain,2744
2012-10-22 3:00:00,None,152,30,4,140,4,4,260.42,0,0,40,Clouds,scattered clouds,2819
2012-10-22 4:00:00,None,254,30,2,0,7,7,291.77,0,0,75,Clouds,broken clouds,2822
2012-10-22 5:00:00,None,146,30,3,210,5,5,273.26,0,0,90,Mist,mist,2846
2012-10-22 6:00:00,None,70,30,1,85,4,4,274.98,0,0,20,Clouds,few clouds,2902
2012-10-22 10:00:00,None,65,30,6,260,2,2,288.57,0,0,75,Thunderstorm,proximity thunderstorm,2963
2012-10-22 11:00:00,None,142,30,10,240,8,8,288.57,0,0,75,Rain,proximity shower rain,2963
2012-10-22 12:00:00,None,217,30,3,140,5,5,276.09,0,0,20,Clouds,few clouds,3158
2012-10-22 13:00:00,None,135,30,2,170,3,3,272.34,0,0,1,Clear,sky is clear,3261
2012-10-22 14:00:00,None,132,30,2,119,9,9,293.54,0,0,1,Clear,sky is clear,3540
2012-10-22 15:00:00,None,240,30,4,340,3,3,268.1,0,0,90,Snow,light snow,3595
2012-10-22 16:00:00,None,44,30,0,0,1,1,272.04,0,0,90,Haze,haze,4079
2012-10-22 17:00:00,None,275,30,2,180,1,1,271.94,0,0,90,Snow,heavy snow,4148
2012-10-22 18:00:00,None,100,30,6,160,1,1,270.42,0,0,90,Clouds,overcast clouds,4367
2012-10-22 19:00:00,None,30,30,3,306,3,3,276.47,0,0,90,Clouds,overcast clouds,4540
2012-10-22 20:00:00,None,149,30,4,150,1,1,276.75,0,0,1,Clear,sky is clear,4558
2012-10-22 21:00:00,None,274,30,3,353,1,1,298.28,0,0,90,Clouds,overcast clouds,4661
2012-10-22 22:00:00,None,129,30,2,200,8,8,271,0,0,40,Clouds,scattered clouds,4767
2012-10-22 23:00:00,None,230,30,2,20,1,1,274.62,0,0,1,Clear,sky is clear,4867
2012-10-23 0:00:00,None,32,30,2,140,1,1,276.75,0,0,1,Clear,sky is clear,5020
2012-10-23 1:00:00,None,48,30,9,274,1,1,273.95,0,0,90,Snow,light snow,5108
2012-10-23 2:00:00,None,244,30,6,121,6,6,277.58,0,0,90,Rain,light rain,5218
2012-10-23 3:00:00,None,250,30,4,350,1,1,266.88,0,0,1,Clear,sky is clear,5370
2012-10-23 4:00:00,None,137,30,4,150,9,9,296.53,6.6,0,80,Thunderstorm,thunderstorm with light rain,5413
2012-10-23 5:00:00,None,31,30,5,165,3,3,266.63,0,0,1,Clear,sky is clear,5460
2012-10-23 6:00:00,None,64,30,6,270,1,1,261.69,0,0,1,Clear,sky is clear,5495
2012-10-23 7:00:00,None,56,30,9,190,6,6,284.96,0,0,90,Clouds,overcast clouds,5827
2012-10-23 8:00:00,None,243,30,8,270,9,9,288.59,0,0,90,Clouds,overcast clouds,5919
2012-10-23 9:00:00,None,36,30,2,175,5,5,280.83,0,0,1,Clear,sky is clear,6057
2012-10-23 10:00:00,None,57,30,1,64,8,8,283.79,0,0,90,Mist,mist,6100
2012-10-23 11:00:00,None,176,30,6,170,7,7,270.44,0,0,1,Clear,sky is clear,6345
2012-10-23 12:00:00,None,280,30,2,96,9,9,284.08,0,0,90,Haze,haze,6405
2012-10-23 13:00:00,None,90,30,3,320,4,4,301.61,0,0,40,Clouds,scattered clouds,6411
2012-10-23 14:00:00,None,127,30,7,110,9,9,283.02,0,0,0,Clear,Sky is Clear,6547
2012-10-23 15:00:00,None,54,30,8,170,5,5,271.01,0,0,1,Clear,sky is clear,6601
2012-10-23 16:00:00,None,284,30,5,143,2,2,262.47,0,0,1,Clear,sky is clear,6620
2012-10-23 17:00:00,None,190,30,4,139,6,6,272.41,0,0,75,Clouds,broken clouds,6904
2012-10-23 18:00:00,None,241,31,0,0,3,3,274.03,0,0,90,Mist,mist,261
2012-10-23 19:00:00,None,95,31,2,140,5,5,274.03,0,0,90,Rain,light rain,261
2012-10-23 20:00:00,None,114,31,6,340,6,6,274.04,0,0,90,Clouds,overcast clouds,296
2012-10-23 21:00:00,None,252,31,4,170,5,5,278.74,0,0,75,Clouds,broken clouds,306
2012-10-23 22:00:00,None,186,31,4,140,9,9,276.1,0,0,1,Mist,mist,331
2012-10-23 23:00:00,None,243,31,4,230,3,3,281.78,0,0,90,Clouds,overcast clouds,332
2012-10-24 0:00:00,None,87,31,5,300,2,2,258.21,0,0,1,Clear,sky is clear,340
2012-10-24 0:00:00,None,135,31,3,20,4,4,281.3,0,0,1,Clear,sky is clear,353
2012-10-24 1:00:00,None,198,31,4,210,5,5,281.17,0,0,90,Clouds,overcast clouds,361
2012-10-24 2:00:00,None,69,31,1,360,6,6,290,0,0,1,Clear,sky is clear,404
2012-10-24 3:00:00,None,229,31,5,199,7,7,272.43,0,0,1,Clear,sky is clear,452
2012-10-24 3:00:00,None,85,31,10,300,4,4,267.55,0,0,1,Clear,sky is clear,455
2012-10-24 4:00:00,None,100,31,6,340,5,5,269.68,0,0,40,Clouds,scattered clouds,519
2012-10-24 4:00:00,None,125,31,3,287,6,6,288.52,3.41,0,92,Rain,heavy intensity rain,530
2012-10-24 5:00:00,None,289,31,3,20,3,3,282.11,0,0,1,Clear,sky is clear,580
2012-10-24 5:00:00,None,176,31,3,110,1,1,274.76,0,0,90,Snow,light snow,607
2012-10-24 5:00:00,None,135,31,10,330,5,5,266.92,0,0,1,Clear,sky is clear,784
2012-10-24 6:00:00,None,242,31,2,20,7,7,289.06,0,0,1,Clear,sky is clear,787
2012-10-24 6:00:00,None,123,31,5,140,2,2,281.02,0,0,85,Fog,fog,810
2012-10-24 6:00:00,None,109,31,5,340,8,8,288.51,0,0,92,Rain,light rain,881
2012-10-24 6:00:00,None,160,31,4,110,8,8,275.62,0,0,75,Clouds,broken clouds,1115
2012-10-24 7:00:00,None,81,31,4,290,3,3,285.73,0.31,0,1,Rain,light rain,1150
2012-10-24 7:00:00,None,176,31,6,287,4,4,273.86,0,0,90,Clouds,overcast clouds,1492
